1374.859375,0.8359375
1375.703125,0.8359375
1376.515625,0.8125
1377.234375,0.71875
1377.921875,0.6875
1378.609375,0.6875
1379.234375,0.625
1379.8125,0.578125
1380.421875,0.609375
1381.09375,0.671875
1392.75,0.625
1393.40625,0.65625
1394.03125,0.625
1394.671875,0.640625
1395.328125,0.65625
1395.984375,0.65625
1396.671875,0.6875
1397.328125,0.65625
1398.015625,0.6875
1398.6875,0.671875
1399.390625,0.703125
1400.0,0.609375
1406.890625,0.59375
1407.46875,0.578125
1408.09375,0.625
1408.71875,0.625
1409.453125,0.734375
1410.203125,0.75
1410.96875,0.765625
1411.703125,0.734375
1412.4375,0.734375
1413.1875,0.75
1413.890625,0.703125
1414.5625,0.671875
1415.25,0.6875
1415.921875,0.671875
1416.609375,0.6875
1421.609375,0.640625
1422.25,0.640625
1428.40625,0.734375
1429.1875,0.78125
1429.96875,0.78125
1430.6875,0.71875
1431.40625,0.71875
1432.109375,0.703125
1432.859375,0.75
1433.515625,0.65625
1434.203125,0.6875
1434.875,0.671875
1435.515625,0.640625
1436.1875,0.671875
1329.484375,0.609375
1330.078125,0.59375
1330.6875,0.609375
1331.328125,0.640625
1331.984375,0.65625
1332.625,0.640625
1333.28125,0.65625
1333.9375,0.65625
1340.1875,0.671875
1340.9375,0.75
1341.75,0.8125
1342.59375,0.8359375
1343.34375,0.75
1343.96875,0.625
1344.59375,0.625
1345.25,0.65625
1345.953125,0.703125
1351.640625,0.625
1355.796875,0.828125
1356.59375,0.796875
1357.34375,0.75
1358.078125,0.734375
1358.734375,0.65625
1359.421875,0.6875
1360.15625,0.734375
1360.890625,0.734375
1361.625,0.734375
1362.390625,0.765625
1363.09375,0.703125
1363.859375,0.765625
1436.875,0.6875
1447.6875,0.640625
1448.453125,0.765625
1449.234375,0.78125
1450.0625,0.828125
1450.90625,0.8359375
1451.703125,0.796875
1452.5,0.796875
1453.296875,0.796875
1453.984375,0.6875
1454.671875,0.6875
1455.34375,0.671875
1456.046875,0.703125
1456.703125,0.65625
1457.46875,0.765625
1458.25,0.78125
1459.078125,0.828125
1459.875,0.796875
1460.65625,0.78125
1461.328125,0.671875
1462.046875,0.71875
1462.765625,0.71875
1463.453125,0.6875
1464.171875,0.71875
1465.0,0.828125
1465.890625,0.8359375
1466.75,0.8359375
1467.546875,0.796875
1468.296875,0.75
1469.046875,0.75
1364.625,0.765625
1365.359375,0.734375
1369.515625,0.65625
1370.15625,0.640625
1370.828125,0.671875
1371.515625,0.6875
1372.265625,0.75
1373.109375,0.8359375
1374.015625,0.8359375
1374.859375,0.8359375
1375.703125,0.8359375
1376.515625,0.8125
1377.234375,0.71875
1377.921875,0.6875
1378.609375,0.6875
1379.234375,0.625
1379.8125,0.578125
1380.421875,0.609375
1381.09375,0.671875
1392.75,0.625
1393.40625,0.65625
1394.03125,0.625
1394.671875,0.640625
1395.328125,0.65625
1395.984375,0.65625
1396.671875,0.6875
1397.328125,0.65625
1398.015625,0.6875
1398.6875,0.671875
1399.390625,0.703125
1400.0,0.609375
1406.890625,0.59375
1407.46875,0.578125
1408.09375,0.625
1408.71875,0.625
1409.453125,0.734375
1410.203125,0.75
1410.96875,0.765625
1411.703125,0.734375
1412.4375,0.734375
1413.1875,0.75
1413.890625,0.703125
1414.5625,0.671875
1415.25,0.6875
1415.921875,0.671875
1416.609375,0.6875
1421.609375,0.640625
1422.25,0.640625
1428.40625,0.734375
1429.1875,0.78125
1429.96875,0.78125
1430.6875,0.71875
1431.40625,0.71875
1432.109375,0.703125
1432.859375,0.75
1433.515625,0.65625
1434.203125,0.6875
1434.875,0.671875
1435.515625,0.640625
1436.1875,0.671875
1469.765625,0.71875
1470.515625,0.75
1471.25,0.734375
1471.9375,0.6875
1472.609375,0.671875
1473.296875,0.6875
1474.0,0.703125
1474.78125,0.78125
1475.578125,0.796875
1476.3125,0.734375
1477.03125,0.71875
1477.71875,0.6875
1478.421875,0.703125
1479.109375,0.6875
1485.3125,0.71875
1485.984375,0.671875
1486.6875,0.703125
1496.359375,0.6875
1500.34375,0.609375
1500.96875,0.625
1501.609375,0.640625
1512.6875,0.640625
1513.328125,0.640625
1513.9375,0.609375
1514.578125,0.640625
1515.171875,0.59375
1519.140625,0.578125
1523.390625,0.828125
1524.203125,0.8125
1524.96875,0.765625
1436.875,0.6875
1447.6875,0.640625
1448.453125,0.765625
1449.234375,0.78125
1450.0625,0.828125
1450.90625,0.8359375
1451.703125,0.796875
1452.5,0.796875
1453.296875,0.796875
1453.984375,0.6875
1454.671875,0.6875
1455.34375,0.671875
1456.046875,0.703125
1456.703125,0.65625
1457.46875,0.765625
1458.25,0.78125
1459.078125,0.828125
1459.875,0.796875
1460.65625,0.78125
1461.328125,0.671875
1462.046875,0.71875
1462.765625,0.71875
1463.453125,0.6875
1464.171875,0.71875
1465.0,0.828125
1465.890625,0.8359375
1466.75,0.8359375
1467.546875,0.796875
1468.296875,0.75
1469.046875,0.75
1469.765625,0.71875
1470.515625,0.75
1471.25,0.734375
1471.9375,0.6875
1472.609375,0.671875
1473.296875,0.6875
1474.0,0.703125
1474.78125,0.78125
1475.578125,0.796875
1476.3125,0.734375
1477.03125,0.71875
1477.71875,0.6875
1478.421875,0.703125
1479.109375,0.6875
1485.3125,0.71875
1485.984375,0.671875
1486.6875,0.703125
1496.359375,0.6875
1500.34375,0.609375
1500.96875,0.625
1501.609375,0.640625
1512.6875,0.640625
1513.328125,0.640625
1513.9375,0.609375
1514.578125,0.640625
1515.171875,0.59375
1519.140625,0.578125
1523.390625,0.828125
1524.203125,0.8125
1524.96875,0.765625
